Representing term id	Representing term name	Representing term rank	93932 term id	93932 term name	93932 term rank	920 term id	920 term name	920 term rank	909 term id	909 term name	909 term rank	904 term id	904 term name	904 term rank	90348 term id	90348 term name	90348 term rank	90324 term id	90324 term name	90324 term rank	90322 term id	90322 term name	90322 term rank	90321 term id	90321 term name	90321 term rank	902 term id	902 term name	902 term rank	90154 term id	90154 term name	90154 term rank	90153 term id	90153 term name	90153 term rank	897 term id	897 term name	897 term rank	895 term id	895 term name	895 term rank	894 term id	894 term name	894 term rank	808 term id	808 term name	808 term rank	79477 term id	79477 term name	79477 term rank	79476 term id	79476 term name	79476 term rank	79474 term id	79474 term name	79474 term rank	79333 term id	79333 term name	79333 term rank	79325 term id	79325 term name	79325 term rank	79087 term id	79087 term name	79087 term rank	769 term id	769 term name	769 term rank	758 term id	758 term name	758 term rank	75496 term id	75496 term name	75496 term rank	740 term id	740 term name	740 term rank	633 term id	633 term name	633 term rank	500 term id	500 term name	500 term rank	498359 term id	498359 term name	498359 term rank	487825 term id	487825 term name	487825 term rank	477 term id	477 term name	477 term rank	435628 term id	435628 term name	435628 term rank	412057 term id	412057 term name	412057 term rank	363618 term id	363618 term name	363618 term rank	357074 term id	357074 term name	357074 term rank	3455 term id	3455 term name	3455 term rank	3437 term id	3437 term name	3437 term rank	33445 term id	33445 term name	33445 term rank	33364 term id	33364 term name	33364 term rank	3322 term id	3322 term name	3322 term rank	3163 term id	3163 term name	3163 term rank	3051 term id	3051 term name	3051 term rank	2963 term id	2963 term name	2963 term rank	287 term id	287 term name	287 term rank	286 term id	286 term name	286 term rank	2834 term id	2834 term name	2834 term rank	280679 term id	280679 term name	280679 term rank	280365 term id	280365 term name	280365 term rank	2658 term id	2658 term name	2658 term rank	263534 term id	263534 term name	263534 term rank	263487 term id	263487 term name	263487 term rank	2500 term id	2500 term name	2500 term rank	220295 term id	220295 term name	220295 term rank	2078 term id	2078 term name	2078 term rank	2067 term id	2067 term name	2067 term rank	1942 term id	1942 term name	1942 term rank	1901 term id	1901 term name	1901 term rank	1860 term id	1860 term name	1860 term rank	1807 term id	1807 term name	1807 term rank	1775 term id	1775 term name	1775 term rank	163746 term id	163746 term name	163746 term rank	1387 term id	1387 term name	1387 term rank	137608 term id	137608 term name	137608 term rank	1340 term id	1340 term name	1340 term rank	1299 term id	1299 term name	1299 term rank	1297 term id	1297 term name	1297 term rank	101028 term id	101028 term name	101028 term rank	100 term id	100 term name	100 term rank
						GO:0008152	metabolic process	163										GO:0008152	metabolic process	91	GO:0008152	metabolic process	96	GO:0008152	metabolic process	96	GO:0008152	metabolic process	115													GO:0008152	metabolic process	159	GO:0008152	metabolic process	132	GO:0008152	metabolic process	219	GO:0008152	metabolic process	219	GO:0008152	metabolic process	103	GO:0008152	metabolic process	351																GO:0008152	metabolic process	115	GO:0008152	metabolic process	78							GO:0008152	metabolic process	158										GO:0008152	metabolic process	103							GO:0008152	metabolic process	300	GO:0008152	metabolic process	219	GO:0008152	metabolic process	86	GO:0008152	metabolic process	126				GO:0008152	metabolic process	140													GO:0008152	metabolic process	321	GO:0008152	metabolic process	103				GO:0008152	metabolic process	528	GO:0008152	metabolic process	351				GO:0008152	metabolic process	116																GO:0008152	metabolic process	163	GO:0008152	metabolic process	111	GO:0008152	metabolic process	161				GO:0008152	metabolic process	134	GO:0008152	metabolic process	837	GO:0008152	metabolic process	380	GO:0008152	metabolic process	126	GO:0008152	metabolic process	118	GO:0008152	metabolic process	115
																																										GO:0032259	methylation	738																																											GO:0032259	methylation	742																									GO:0032259	methylation	281							GO:0032259	methylation	589																																																																			GO:0032259	methylation	393	GO:0032259	methylation	327						
															GO:0032963	collagen metabolic process	663																																														GO:0032963	collagen metabolic process	540																																																																GO:0032963	collagen metabolic process	317	GO:0032963	collagen metabolic process	495																			GO:0032963	collagen metabolic process	495																																																
																																										GO:1990845	adaptive thermogenesis	731																																											GO:1990845	adaptive thermogenesis	735																																																										GO:1990845	adaptive thermogenesis	777																																																						
GO:0019953	sexual reproduction	83
																					GO:0019953	sexual reproduction	108	GO:0019953	sexual reproduction	108	GO:0019953	sexual reproduction	83				GO:0019953	sexual reproduction	111										GO:0019953	sexual reproduction	99	GO:0019953	sexual reproduction	252	GO:0019953	sexual reproduction	252	GO:0019953	sexual reproduction	113																			GO:0019953	sexual reproduction	113																						GO:0019953	sexual reproduction	113										GO:0019953	sexual reproduction	252				GO:0019953	sexual reproduction	152																						GO:0019953	sexual reproduction	113													GO:0019953	sexual reproduction	122																			GO:0019953	sexual reproduction	137							GO:0019953	sexual reproduction	148							GO:0019953	sexual reproduction	352				GO:0019953	sexual reproduction	83
GO:0022414	reproductive process	87
						GO:0022414	reproductive process	325							GO:0022414	reproductive process	442				GO:0022414	reproductive process	109	GO:0022414	reproductive process	109	GO:0022414	reproductive process	87				GO:0022414	reproductive process	119	GO:0022414	reproductive process	355	GO:0022414	reproductive process	292	GO:0022414	reproductive process	524	GO:0022414	reproductive process	103	GO:0022414	reproductive process	290	GO:0022414	reproductive process	290	GO:0022414	reproductive process	115							GO:0022414	reproductive process	435	GO:0022414	reproductive process	431							GO:0022414	reproductive process	117				GO:0022414	reproductive process	643				GO:0022414	reproductive process	464										GO:0022414	reproductive process	115										GO:0022414	reproductive process	290				GO:0022414	reproductive process	169	GO:0022414	reproductive process	562	GO:0022414	reproductive process	493	GO:0022414	reproductive process	474				GO:0022414	reproductive process	439							GO:0022414	reproductive process	115				GO:0022414	reproductive process	583				GO:0022414	reproductive process	439	GO:0022414	reproductive process	123	GO:0022414	reproductive process	564													GO:0022414	reproductive process	325	GO:0022414	reproductive process	153	GO:0022414	reproductive process	499				GO:0022414	reproductive process	161	GO:0022414	reproductive process	645				GO:0022414	reproductive process	269				GO:0022414	reproductive process	87
GO:0000003	reproduction	88
						GO:0000003	reproduction	331							GO:0000003	reproduction	446				GO:0000003	reproduction	110	GO:0000003	reproduction	110	GO:0000003	reproduction	88				GO:0000003	reproduction	122	GO:0000003	reproduction	360	GO:0000003	reproduction	295	GO:0000003	reproduction	464	GO:0000003	reproduction	104	GO:0000003	reproduction	259	GO:0000003	reproduction	259	GO:0000003	reproduction	117							GO:0000003	reproduction	438	GO:0000003	reproduction	432							GO:0000003	reproduction	119				GO:0000003	reproduction	653				GO:0000003	reproduction	417										GO:0000003	reproduction	117										GO:0000003	reproduction	259				GO:0000003	reproduction	171	GO:0000003	reproduction	568	GO:0000003	reproduction	499	GO:0000003	reproduction	482				GO:0000003	reproduction	440							GO:0000003	reproduction	117				GO:0000003	reproduction	592				GO:0000003	reproduction	440	GO:0000003	reproduction	125	GO:0000003	reproduction	569													GO:0000003	reproduction	331	GO:0000003	reproduction	154	GO:0000003	reproduction	505				GO:0000003	reproduction	163	GO:0000003	reproduction	655				GO:0000003	reproduction	275				GO:0000003	reproduction	88
GO:0040007	growth	94
			GO:0040007	growth	167	GO:0040007	growth	114				GO:0040007	growth	114	GO:0040007	growth	94	GO:0040007	growth	215																GO:0040007	growth	95	GO:0040007	growth	106	GO:0040007	growth	147				GO:0040007	growth	138	GO:0040007	growth	138										GO:0040007	growth	101	GO:0040007	growth	114													GO:0040007	growth	137	GO:0040007	growth	498	GO:0040007	growth	161	GO:0040007	growth	197													GO:0040007	growth	135				GO:0040007	growth	138	GO:0040007	growth	234				GO:0040007	growth	265	GO:0040007	growth	146	GO:0040007	growth	263	GO:0040007	growth	151	GO:0040007	growth	192													GO:0040007	growth	128				GO:0040007	growth	192				GO:0040007	growth	277													GO:0040007	growth	114				GO:0040007	growth	101							GO:0040007	growth	136	GO:0040007	growth	131	GO:0040007	growth	137						
GO:0008037	cell recognition	98
									GO:0008037	cell recognition	114																																																	GO:0008037	cell recognition	98																																																																																																																																													
