Representing term id	Representing term name	Representing term rank	93932 term id	93932 term name	93932 term rank	920 term id	920 term name	920 term rank	909 term id	909 term name	909 term rank	904 term id	904 term name	904 term rank	90348 term id	90348 term name	90348 term rank	90324 term id	90324 term name	90324 term rank	90322 term id	90322 term name	90322 term rank	90321 term id	90321 term name	90321 term rank	902 term id	902 term name	902 term rank	90154 term id	90154 term name	90154 term rank	90153 term id	90153 term name	90153 term rank	897 term id	897 term name	897 term rank	895 term id	895 term name	895 term rank	894 term id	894 term name	894 term rank	808 term id	808 term name	808 term rank	79477 term id	79477 term name	79477 term rank	79476 term id	79476 term name	79476 term rank	79474 term id	79474 term name	79474 term rank	79333 term id	79333 term name	79333 term rank	79325 term id	79325 term name	79325 term rank	79087 term id	79087 term name	79087 term rank	769 term id	769 term name	769 term rank	758 term id	758 term name	758 term rank	75496 term id	75496 term name	75496 term rank	740 term id	740 term name	740 term rank	633 term id	633 term name	633 term rank	500 term id	500 term name	500 term rank	498359 term id	498359 term name	498359 term rank	487825 term id	487825 term name	487825 term rank	477 term id	477 term name	477 term rank	435628 term id	435628 term name	435628 term rank	412057 term id	412057 term name	412057 term rank	363618 term id	363618 term name	363618 term rank	357074 term id	357074 term name	357074 term rank	3455 term id	3455 term name	3455 term rank	3437 term id	3437 term name	3437 term rank	33445 term id	33445 term name	33445 term rank	33364 term id	33364 term name	33364 term rank	3322 term id	3322 term name	3322 term rank	3163 term id	3163 term name	3163 term rank	3051 term id	3051 term name	3051 term rank	2963 term id	2963 term name	2963 term rank	287 term id	287 term name	287 term rank	286 term id	286 term name	286 term rank	2834 term id	2834 term name	2834 term rank	280679 term id	280679 term name	280679 term rank	280365 term id	280365 term name	280365 term rank	2658 term id	2658 term name	2658 term rank	263534 term id	263534 term name	263534 term rank	263487 term id	263487 term name	263487 term rank	2500 term id	2500 term name	2500 term rank	220295 term id	220295 term name	220295 term rank	2078 term id	2078 term name	2078 term rank	2067 term id	2067 term name	2067 term rank	1942 term id	1942 term name	1942 term rank	1901 term id	1901 term name	1901 term rank	1860 term id	1860 term name	1860 term rank	1807 term id	1807 term name	1807 term rank	1775 term id	1775 term name	1775 term rank	163746 term id	163746 term name	163746 term rank	1387 term id	1387 term name	1387 term rank	137608 term id	137608 term name	137608 term rank	1340 term id	1340 term name	1340 term rank	1299 term id	1299 term name	1299 term rank	1297 term id	1297 term name	1297 term rank	101028 term id	101028 term name	101028 term rank	100 term id	100 term name	100 term rank
			GO:0031253	cell projection membrane	48				GO:0031253	cell projection membrane	93	GO:0031253	cell projection membrane	50	GO:0031253	cell projection membrane	45																			GO:0031253	cell projection membrane	40	GO:0031253	cell projection membrane	37																			GO:0031253	cell projection membrane	87	GO:0031253	cell projection membrane	46	GO:0031253	cell projection membrane	51													GO:0031253	cell projection membrane	35	GO:0031253	cell projection membrane	57				GO:0031253	cell projection membrane	50	GO:0031253	cell projection membrane	40	GO:0031253	cell projection membrane	59							GO:0031253	cell projection membrane	42													GO:0031253	cell projection membrane	43				GO:0031253	cell projection membrane	37	GO:0031253	cell projection membrane	48	GO:0031253	cell projection membrane	44													GO:0031253	cell projection membrane	120				GO:0031253	cell projection membrane	44				GO:0031253	cell projection membrane	43				GO:0031253	cell projection membrane	84	GO:0031253	cell projection membrane	47	GO:0031253	cell projection membrane	37																GO:0031253	cell projection membrane	38												
																																																																					GO:0042734	presynaptic membrane	85	GO:0042734	presynaptic membrane	113																			GO:0042734	presynaptic membrane	36																																																	GO:0042734	presynaptic membrane	93	GO:0042734	presynaptic membrane	38													GO:0042734	presynaptic membrane	81																			GO:0042734	presynaptic membrane	116							GO:0042734	presynaptic membrane	46									
																																																																					GO:0001891	phagocytic cup	143																																					GO:0001891	phagocytic cup	37																																																				GO:0001891	phagocytic cup	132																																							
			GO:0005901	caveola	90										GO:0005901	caveola	68																			GO:0005901	caveola	77	GO:0005901	caveola	73																						GO:0005901	caveola	69	GO:0005901	caveola	41													GO:0005901	caveola	49	GO:0005901	caveola	144				GO:0005901	caveola	95										GO:0005901	caveola	96	GO:0005901	caveola	109													GO:0005901	caveola	90				GO:0005901	caveola	110	GO:0005901	caveola	104	GO:0005901	caveola	91	GO:0005901	caveola	92										GO:0005901	caveola	48				GO:0005901	caveola	91				GO:0005901	caveola	88				GO:0005901	caveola	178																						GO:0005901	caveola	49	GO:0005901	caveola	81									
			GO:0045211	postsynaptic membrane	84							GO:0045211	postsynaptic membrane	67	GO:0045211	postsynaptic membrane	74																			GO:0045211	postsynaptic membrane	96																									GO:0045211	postsynaptic membrane	74	GO:0045211	postsynaptic membrane	98													GO:0045211	postsynaptic membrane	106	GO:0045211	postsynaptic membrane	60				GO:0045211	postsynaptic membrane	88	GO:0045211	postsynaptic membrane	41										GO:0045211	postsynaptic membrane	113																						GO:0045211	postsynaptic membrane	94	GO:0045211	postsynaptic membrane	86																			GO:0045211	postsynaptic membrane	86							GO:0045211	postsynaptic membrane	140	GO:0045211	postsynaptic membrane	191																						GO:0045211	postsynaptic membrane	108												
									GO:0090665	glycoprotein complex	52																																																	GO:0090665	glycoprotein complex	43																																																																																																																																													
																																																																																																																					GO:1990909	Wnt signalosome	43																																																																																				
																																																																					GO:0030132	clathrin coat of coated pit	57																																																																																											GO:0030132	clathrin coat of coated pit	94	GO:0030132	clathrin coat of coated pit	44																																				
																														GO:0060170	ciliary membrane	57																																								GO:0060170	ciliary membrane	100																																																																																																	GO:0060170	ciliary membrane	46										GO:0060170	ciliary membrane	102																		
																																																																					GO:0030128	clathrin coat of endocytic vesicle	65																																																																																														GO:0030128	clathrin coat of endocytic vesicle	47																																				
																																																																																				GO:0008328	ionotropic glutamate receptor complex	48																																																																																																																					
			GO:0016323	basolateral plasma membrane	95																																																																GO:0016323	basolateral plasma membrane	145										GO:0016323	basolateral plasma membrane	124	GO:0016323	basolateral plasma membrane	148				GO:0016323	basolateral plasma membrane	98	GO:0016323	basolateral plasma membrane	49										GO:0016323	basolateral plasma membrane	110																									GO:0016323	basolateral plasma membrane	119																			GO:0016323	basolateral plasma membrane	119										GO:0016323	basolateral plasma membrane	124																						GO:0016323	basolateral plasma membrane	126												
																																																																																													GO:0031526	brush border membrane	50																																																																																																												
																																																																																				GO:0098878	neurotransmitter receptor complex	51																																																																																																																					
																																																																																													GO:1902710	GABA receptor complex	51																																																																																																												
			GO:0009925	basal plasma membrane	65				GO:0009925	basal plasma membrane	96				GO:0009925	basal plasma membrane	100																																														GO:0009925	basal plasma membrane	101	GO:0009925	basal plasma membrane	99	GO:0009925	basal plasma membrane	152										GO:0009925	basal plasma membrane	92	GO:0009925	basal plasma membrane	122				GO:0009925	basal plasma membrane	65	GO:0009925	basal plasma membrane	52										GO:0009925	basal plasma membrane	82																						GO:0009925	basal plasma membrane	95	GO:0009925	basal plasma membrane	87																			GO:0009925	basal plasma membrane	87										GO:0009925	basal plasma membrane	93																						GO:0009925	basal plasma membrane	93												
			GO:0001772	immunological synapse	70							GO:0001772	immunological synapse	82	GO:0001772	immunological synapse	90																			GO:0001772	immunological synapse	81																									GO:0001772	immunological synapse	93	GO:0001772	immunological synapse	69													GO:0001772	immunological synapse	98	GO:0001772	immunological synapse	85				GO:0001772	immunological synapse	70																												GO:0001772	immunological synapse	94				GO:0001772	immunological synapse	59				GO:0001772	immunological synapse	95																			GO:0001772	immunological synapse	95				GO:0001772	immunological synapse	93							GO:0001772	immunological synapse	53	GO:0001772	immunological synapse	60																GO:0001772	immunological synapse	99												
																																																																																																																																																GO:0098831	presynaptic active zone cytoplasmic component	83	GO:0098831	presynaptic active zone cytoplasmic component	96																																											GO:0098831	presynaptic active zone cytoplasmic component	55									
			GO:0031527	filopodium membrane	103				GO:0031527	filopodium membrane	81	GO:0031527	filopodium membrane	65	GO:0031527	filopodium membrane	72																			GO:0031527	filopodium membrane	60	GO:0031527	filopodium membrane	58																			GO:0031527	filopodium membrane	74	GO:0031527	filopodium membrane	73	GO:0031527	filopodium membrane	100													GO:0031527	filopodium membrane	107	GO:0031527	filopodium membrane	125				GO:0031527	filopodium membrane	105													GO:0031527	filopodium membrane	69													GO:0031527	filopodium membrane	99				GO:0031527	filopodium membrane	96	GO:0031527	filopodium membrane	60	GO:0031527	filopodium membrane	75																			GO:0031527	filopodium membrane	75				GO:0031527	filopodium membrane	96				GO:0031527	filopodium membrane	109	GO:0031527	filopodium membrane	88																			GO:0031527	filopodium membrane	109												
																																																																																																																																																			GO:0016327	apicolateral plasma membrane	58																																											GO:0016327	apicolateral plasma membrane	65									
			GO:0016328	lateral plasma membrane	83																																																																																					GO:0016328	lateral plasma membrane	87																									GO:0016328	lateral plasma membrane	59																												GO:0016328	lateral plasma membrane	108																																											GO:0016328	lateral plasma membrane	106									
																																																																																																																																																																		GO:1990531	phospholipid-translocating ATPase complex	62																																							
			GO:0098637	protein complex involved in cell-matrix adhesion	102				GO:0098637	protein complex involved in cell-matrix adhesion	80	GO:0098637	protein complex involved in cell-matrix adhesion	64	GO:0098637	protein complex involved in cell-matrix adhesion	69																			GO:0098637	protein complex involved in cell-matrix adhesion	92	GO:0098637	protein complex involved in cell-matrix adhesion	91																						GO:0098637	protein complex involved in cell-matrix adhesion	71	GO:0098637	protein complex involved in cell-matrix adhesion	97													GO:0098637	protein complex involved in cell-matrix adhesion	104							GO:0098637	protein complex involved in cell-matrix adhesion	104													GO:0098637	protein complex involved in cell-matrix adhesion	67																						GO:0098637	protein complex involved in cell-matrix adhesion	92	GO:0098637	protein complex involved in cell-matrix adhesion	105																			GO:0098637	protein complex involved in cell-matrix adhesion	105																																		GO:0098637	protein complex involved in cell-matrix adhesion	107												
																																																																																																						GO:0101003	ficolin-1-rich granule membrane	71																															GO:0101003	ficolin-1-rich granule membrane	65																																																																		
			GO:0031258	lamellipodium membrane	109				GO:0031258	lamellipodium membrane	84	GO:0031258	lamellipodium membrane	97	GO:0031258	lamellipodium membrane	107																			GO:0031258	lamellipodium membrane	101	GO:0031258	lamellipodium membrane	105																			GO:0031258	lamellipodium membrane	78	GO:0031258	lamellipodium membrane	107	GO:0031258	lamellipodium membrane	107													GO:0031258	lamellipodium membrane	74	GO:0031258	lamellipodium membrane	134				GO:0031258	lamellipodium membrane	110													GO:0031258	lamellipodium membrane	98													GO:0031258	lamellipodium membrane	73				GO:0031258	lamellipodium membrane	100	GO:0031258	lamellipodium membrane	99	GO:0031258	lamellipodium membrane	110																			GO:0031258	lamellipodium membrane	110				GO:0031258	lamellipodium membrane	69				GO:0031258	lamellipodium membrane	113	GO:0031258	lamellipodium membrane	91																			GO:0031258	lamellipodium membrane	82												
																																																																																				GO:0098839	postsynaptic density membrane	70																																																																																																																					
			GO:0016324	apical plasma membrane	129																																																																															GO:0016324	apical plasma membrane	161				GO:0016324	apical plasma membrane	108										GO:0016324	apical plasma membrane	117																GO:0016324	apical plasma membrane	75																																					GO:0016324	apical plasma membrane	71																																										
			GO:0031092	platelet alpha granule membrane	100				GO:0031092	platelet alpha granule membrane	77	GO:0031092	platelet alpha granule membrane	89	GO:0031092	platelet alpha granule membrane	99																			GO:0031092	platelet alpha granule membrane	91	GO:0031092	platelet alpha granule membrane	88																			GO:0031092	platelet alpha granule membrane	72	GO:0031092	platelet alpha granule membrane	99	GO:0031092	platelet alpha granule membrane	95													GO:0031092	platelet alpha granule membrane	102	GO:0031092	platelet alpha granule membrane	121				GO:0031092	platelet alpha granule membrane	102													GO:0031092	platelet alpha granule membrane	92													GO:0031092	platelet alpha granule membrane	98				GO:0031092	platelet alpha granule membrane	93	GO:0031092	platelet alpha granule membrane	89	GO:0031092	platelet alpha granule membrane	102																			GO:0031092	platelet alpha granule membrane	102				GO:0031092	platelet alpha granule membrane	95				GO:0031092	platelet alpha granule membrane	159	GO:0031092	platelet alpha granule membrane	85																			GO:0031092	platelet alpha granule membrane	105												
			GO:0005922	connexin complex	104																																																																																					GO:0005922	connexin complex	72																																																																																																															
																																																																					GO:0035579	specific granule membrane	107										GO:0035579	specific granule membrane	129																																											GO:0035579	specific granule membrane	113																																		GO:0035579	specific granule membrane	77																									GO:0035579	specific granule membrane	131												
																																																																																																																														GO:0042101	T cell receptor complex	115																																								GO:0042101	T cell receptor complex	77																																	
			GO:0031528	microvillus membrane	80				GO:0031528	microvillus membrane	91	GO:0031528	microvillus membrane	107	GO:0031528	microvillus membrane	81																			GO:0031528	microvillus membrane	110	GO:0031528	microvillus membrane	113																			GO:0031528	microvillus membrane	86	GO:0031528	microvillus membrane	81	GO:0031528	microvillus membrane	83													GO:0031528	microvillus membrane	84	GO:0031528	microvillus membrane	149				GO:0031528	microvillus membrane	83													GO:0031528	microvillus membrane	108													GO:0031528	microvillus membrane	81				GO:0031528	microvillus membrane	111	GO:0031528	microvillus membrane	105	GO:0031528	microvillus membrane	84																			GO:0031528	microvillus membrane	84				GO:0031528	microvillus membrane	78				GO:0031528	microvillus membrane	177	GO:0031528	microvillus membrane	97																			GO:0031528	microvillus membrane	90												
																																																																					GO:0048787	presynaptic active zone membrane	89																																																																																											GO:0048787	presynaptic active zone membrane	78																																							
